,yearday,lat,lon,pressure,CT,SA,oxygen,sigma0,log_buoyancy,spice,o2sat,ydcos,ydsin,nitrate,wmoid,profid,dist_maxb
7048,134.92321762005926,-55.083,32.428,131.52,1.470606110207546,34.1715361012956,325.22607,27.21971125685718,-13.79983871019686,-0.5891220214635816,337.63921170835374,-0.6829545334549144,0.7304608854917423,28.64567,5906031.0,5906031002,29.72999999999999
7049,134.92321762005926,-55.083,32.428,141.6,1.4650746078600685,34.17302373954787,322.36212,27.221289494768143,-11.631612755775883,-0.5885197293157726,337.68298874900427,-0.6829545334549144,0.7304608854917423,28.753017,5906031.0,5906031002,19.65000000000001
7050,134.92321762005926,-55.083,32.428,152.04001,1.378769241271809,34.19794435956219,307.5391,27.247234372740195,-9.817681295229248,-0.5778781580527049,338.35734350149244,-0.6829545334549144,0.7304608854917423,29.044725,5906031.0,5906031002,9.209990000000005
7051,134.92321762005926,-55.083,32.428,161.25,1.1434326597666875,34.266232253013925,288.65955,27.3178262605752,-9.461845144713182,-0.548171483273309,340.2074805484863,-0.6829545334549144,0.7304608854917423,31.035057,5906031.0,5906031002,0.0
7052,134.92321762005926,-55.083,32.428,171.37,0.8387844793169527,34.34352623042238,273.512,27.399402280187587,-9.757233589781778,-0.5164675911487423,342.66073649378956,-0.6829545334549144,0.7304608854917423,32.821114,5906031.0,5906031002,-10.120000000000005
7053,134.92321762005926,-55.083,32.428,181.61,0.8991667795731252,34.39332882434829,263.3276,27.43540401727796,-10.41906784210616,-0.4773811480400314,341.99755190786783,-0.6829545334549144,0.7304608854917423,33.656662,5906031.0,5906031002,-20.360000000000017
7054,134.92321762005926,-55.083,32.428,190.94,0.9130866883274622,34.427433211024,260.02365,27.461787624062023,-10.747238213671936,-0.4525651068197594,341.78451962452976,-0.6829545334549144,0.7304608854917423,34.161148,5906031.0,5906031002,-29.69
7055,134.92321762005926,-55.083,32.428,201.0,0.8304346308945209,34.43993975220518,262.74002,27.47706159027507,-11.54573243593086,-0.4497762066507061,342.4759471962783,-0.6829545334549144,0.7304608854917423,34.324547,5906031.0,5906031002,-39.75
7056,134.92321762005926,-55.083,32.428,210.99,0.7872093062727666,34.445046550349005,260.1012,27.48386912105866,-11.264525401083493,-0.4492820979584586,342.8424819589516,-0.6829545334549144,0.7304608854917423,34.043217,5906031.0,5906031002,-49.74000000000001
7057,134.92321762005926,-55.083,32.428,221.57,0.8474850455293629,34.47694463454996,251.038,27.50558452610585,-11.038497371430658,-0.4227305059614473,342.2273421253906,-0.6829545334549144,0.7304608854917423,34.393604,5906031.0,5906031002,-60.31999999999999
7058,134.92321762005926,-55.083,32.428,230.48,0.9336343861241077,34.50026461588781,241.47594,27.518708030205516,-11.14923076290547,-0.4002184491749362,341.4107072423855,-0.6829545334549144,0.7304608854917423,34.43717,5906031.0,5906031002,-69.22999999999999
7059,134.92321762005926,-55.083,32.428,238.87,1.0467310226974154,34.52795380492512,228.73555,27.533432055520507,-10.90041308235362,-0.3725266793947965,340.351289016709,-0.6829545334549144,0.7304608854917423,34.856632,5906031.0,5906031002,-77.62
7060,134.92321762005926,-55.083,32.428,251.71,1.4404576415130723,34.60168555249123,204.70027,27.56515554190105,-11.115561120393808,-0.2904109514396824,336.7651924840634,-0.6829545334549144,0.7304608854917423,35.55326,5906031.0,5906031002,-90.46
7061,134.92321762005926,-55.083,32.428,261.39,1.5388000927765286,34.624738820511375,195.9119,27.576438703385293,-11.47369328528961,-0.2662835545392296,335.86739977044795,-0.6829545334549144,0.7304608854917423,35.790096,5906031.0,5906031002,-100.14
7062,134.92321762005926,-55.083,32.428,271.49,1.6649081282600573,34.651340100051634,188.93915,27.58834457573721,-11.387623806791815,-0.237200449166056,334.72973305892396,-0.6829545334549144,0.7304608854917423,35.954567,5906031.0,5906031002,-110.24
7063,134.92321762005926,-55.083,32.428,280.77,1.757534908181159,34.67578936879479,184.73358,27.600861527492043,-11.348597571330618,-0.2122415937615403,333.8854814940226,-0.6829545334549144,0.7304608854917423,35.94808,5906031.0,5906031002,-119.51999999999998
7064,134.92321762005926,-55.083,32.428,289.36002,1.806412425616468,34.69323070971146,182.48636,27.6110353149204,-11.832755291587915,-0.1958335899691513,333.42965596425273,-0.6829545334549144,0.7304608854917423,36.0603,5906031.0,5906031002,-128.11002000000002
7065,134.92321762005926,-55.083,32.428,301.3,1.8311238451736884,34.69927899590009,180.71541,27.613958086321414,-12.741115864004586,-0.1894660888905568,333.206934592089,-0.6829545334549144,0.7304608854917423,35.90065,5906031.0,5906031002,-140.05
